郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,
893,金城,8低壓綜合需量營業用　　,28 ,"1,656 ","293,080 ",,
893,金城,9低壓綜合營業用電小計　,**,"1,656 ","293,080 ",,
893,金城,10低壓綜合用電小計　　　,**,"2,696 ","381,585 ",,
893,金城,11低壓裝置電力　　　　　,193 ,663 ,"65,918 ",,
893,金城,12低壓需量電力　　　　　,113 ,"1,019 ","135,050 ",,
893,金城,13低壓電力小計　　　　　,**,"1,682 ","200,968 ",,
893,金城,14高壓電力　　　　　　　,25 ,"8,152 ","2,594,160 ",,
893,金城,15特高壓電力　　　　　　,＊,0 ,0 ,,
893,金城,16高＆特高壓電力小計　　,**,"8,152 ","2,594,160 ",,
893,金城,17電力小計　　　　　　　,**,"9,834 ","2,795,128 ",,
893,金城,18綜合＆電力小計　　　　,**,"12,530 ","3,176,713 ",,
893,金城,19電燈＆綜合＆電力小計　,**,"12,763 ","3,270,120 ",,
893,金城,20臨時電燈　　　　　　　,74 ,0 ,0 ,,
893,金城,21臨時電力　　　　　　　,＊,0 ,0 ,,
893,金城,22臨時用電小計　　　　　,**,0 ,0 ,,
893,金城,23總計（含臨時用電）　　,**,"12,763 ","3,270,120 ",,
893,金城,24表燈合計　　　　　　　,**,233 ,"93,407 ",,
893,金城,25綜合＆電力合計　　　　,**,"12,530 ","3,176,713 ",,
894,烈嶼,1表燈非營業用　　　　,"1,944 ",30 ,"1,188,180 ",,
894,烈嶼,2表燈營業用　　　　　　,230 ,34 ,"263,866 ",,
894,烈嶼,3表燈小計　　　　　　　,**,64 ,"1,452,046 ",,
894,烈嶼,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
894,烈嶼,5低壓綜合需量非營業用　,6 ,283 ,"29,972 ",,
894,烈嶼,6低壓綜合非營業用電小計,**,283 ,"29,972 ",,
894,烈嶼,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
894,烈嶼,8低壓綜合需量營業用　　,＊,55 ,"20,000 ",,
894,烈嶼,9低壓綜合營業用電小計　,**,55 ,"20,000 ",,
894,烈嶼,10低壓綜合用電小計　　　,**,338 ,"49,972 ",,
894,烈嶼,11低壓裝置電力　　　　　,64 ,401 ,"23,768 ",,
894,烈嶼,12低壓需量電力　　　　　,48 ,282 ,"23,389 ",,
894,烈嶼,13低壓電力小計　　　　　,**,683 ,"47,157 ",,
894,烈嶼,14高壓電力　　　　　　　,＊,530 ,"87,534 ",,
894,烈嶼,15特高壓電力　　　　　　,＊,0 ,0 ,,
894,烈嶼,16高＆特高壓電力小計　　,**,530 ,"87,534 ",,
894,烈嶼,17電力小計　　　　　　　,**,"1,213 ","134,691 ",,
894,烈嶼,18綜合＆電力小計　　　　,**,"1,551 ","184,663 ",,
894,烈嶼,19電燈＆綜合＆電力小計　,**,"1,615 ","1,636,709 ",,
894,烈嶼,20臨時電燈　　　　　　　,29 ,0 ,"10,415 ",,
894,烈嶼,21臨時電力　　　　　　　,＊,300 ,"21,120 ",,
894,烈嶼,22臨時用電小計　　　　　,**,300 ,"31,535 ",,
894,烈嶼,23總計（含臨時用電）　　,**,"1,615 ","1,668,244 ",,
894,烈嶼,24表燈合計　　　　　　　,**,64 ,"1,462,461 ",,
894,烈嶼,25綜合＆電力合計　　　　,**,"1,551 ","205,783 ",,
896,烏坵,1表燈非營業用　　　　,＊,0 ,0 ,,
896,烏坵,2表燈營業用　　　　　　,＊,0 ,0 ,,
896,烏坵,3表燈小計　　　　　　　,**,0 ,0 ,,
896,烏坵,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
896,烏坵,5低壓綜合需量非營業用　,＊,0 ,0 ,,
896,烏坵,6低壓綜合非營業用電小計,**,0 ,0 ,,
896,烏坵,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
896,烏坵,8低壓綜合需量營業用　　,＊,0 ,0 ,,
896,烏坵,9低壓綜合營業用電小計　,**,0 ,0 ,,
896,烏坵,10低壓綜合用電小計　　　,**,0 ,0 ,,
896,烏坵,11低壓裝置電力　　　　　,＊,0 ,0 ,,
896,烏坵,12低壓需量電力　　　　　,＊,0 ,0 ,,
896,烏坵,13低壓電力小計　　　　　,**,0 ,0 ,,
896,烏坵,14高壓電力　　　　　　　,＊,0 ,0 ,,
896,烏坵,15特高壓電力　　　　　　,＊,0 ,0 ,,
896,烏坵,16高＆特高壓電力小計　　,**,0 ,0 ,,
896,烏坵,17電力小計　　　　　　　,**,0 ,0 ,,
896,烏坵,18綜合＆電力小計　　　　,**,0 ,0 ,,
896,烏坵,19電燈＆綜合＆電力小計　,**,0 ,0 ,,
896,烏坵,20臨時電燈　　　　　　　,＊,0 ,0 ,,
896,烏坵,21臨時電力　　　　　　　,＊,0 ,0 ,,
896,烏坵,22臨時用電小計　　　　　,**,0 ,0 ,,
896,烏坵,23總計（含臨時用電）　　,**,0 ,0 ,,
896,烏坵,24表燈合計　　　　　　　,**,0 ,0 ,,
896,烏坵,25綜合＆電力合計　　　　,**,0 ,0 ,,
900,屏東,1表燈非營業用　　　　,"116,230 ",799 ,"32,704,028 ",,
900,屏東,2表燈營業用　　　　　　,"9,806 ","8,572 ","8,557,235 ",,
900,屏東,3表燈小計　　　　　　　,**,"9,371 ","41,261,263 ",,
900,屏東,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
900,屏東,5低壓綜合需量非營業用　,250 ,"10,164 ","1,792,961 ",,
900,屏東,6低壓綜合非營業用電小計,**,"10,164 ","1,792,961 ",,
900,屏東,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
900,屏東,8低壓綜合需量營業用　　,647 ,"24,989 ","6,113,184 ",,
900,屏東,9低壓綜合營業用電小計　,**,"24,989 ","6,113,184 ",,
900,屏東,10低壓綜合用電小計　　　,**,"35,153 ","7,906,145 ",,
900,屏東,11低壓裝置電力　　　　　,"1,213 ","7,609 ","2,364,853 ",,
900,屏東,12低壓需量電力　　　　　,334 ,"15,711 ","2,998,980 ",,
900,屏東,13低壓電力小計　　　　　,**,"23,320 ","5,363,833 ",,
900,屏東,14高壓電力　　　　　　　,174 ,"91,185 ","30,682,098 ",,
900,屏東,15特高壓電力　　　　　　,＊,"12,350 ","5,170,400 ",,
900,屏東,16高＆特高壓電力小計　　,**,"103,535 ","35,852,498 ",,
900,屏東,17電力小計　　　　　　　,**,"126,855 ","41,216,331 ",,
900,屏東,18綜合＆電力小計　　　　,**,"162,008 ","49,122,476 ",,
900,屏東,19電燈＆綜合＆電力小計　,**,"171,379 ","90,383,739 ",,
900,屏東,20臨時電燈　　　　　　　,65 ,0 ,"12,423 ",,
900,屏東,21臨時電力　　　　　　　,19 ,"2,008 ","174,717 ",,
900,屏東,22臨時用電小計　　　　　,**,"2,008 ","187,140 ",,
900,屏東,23總計（含臨時用電）　　,**,"171,379 ","90,570,879 ",,
900,屏東,24表燈合計　　　　　　　,**,"9,371 ","41,273,686 ",,
900,屏東,25綜合＆電力合計　　　　,**,"162,008 ","49,297,193 ",,
901,三地門,1表燈非營業用　　　　,"2,935 ",35 ,"553,836 ",,
901,三地門,2表燈營業用　　　　　　,70 ,92 ,"120,272 ",,
901,三地門,3表燈小計　　　　　　　,**,127 ,"674,108 ",,
901,三地門,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
901,三地門,5低壓綜合需量非營業用　,＊,61 ,"3,920 ",,
901,三地門,6低壓綜合非營業用電小計,**,61 ,"3,920 ",,
901,三地門,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
901,三地門,8低壓綜合需量營業用　　,＊,15 ,"10,967 ",,
901,三地門,9低壓綜合營業用電小計　,**,15 ,"10,967 ",,
901,三地門,10低壓綜合用電小計　　　,**,76 ,"14,887 ",,
901,三地門,11低壓裝置電力　　　　　,57 ,241 ,"51,217 ",,
901,三地門,12低壓需量電力　　　　　,＊,30 ,"6,821 ",,
901,三地門,13低壓電力小計　　　　　,**,271 ,"58,038 ",,
901,三地門,14高壓電力　　　　　　　,＊,0 ,0 ,,
901,三地門,15特高壓電力　　　　　　,＊,0 ,0 ,,
901,三地門,16高＆特高壓電力小計　　,**,0 ,0 ,,
901,三地門,17電力小計　　　　　　　,**,271 ,"58,038 ",,
901,三地門,18綜合＆電力小計　　　　,**,347 ,"72,925 ",,
901,三地門,19電燈＆綜合＆電力小計　,**,474 ,"747,033 ",,
901,三地門,20臨時電燈　　　　　　　,＊,0 ,0 ,,
901,三地門,21臨時電力　　　　　　　,＊,0 ,0 ,,
901,三地門,22臨時用電小計　　　　　,**,0 ,0 ,,
901,三地門,23總計（含臨時用電）　　,**,474 ,"747,033 ",,
901,三地門,24表燈合計　　　　　　　,**,127 ,"674,108 ",,
901,三地門,25綜合＆電力合計　　　　,**,347 ,"72,925 ",,
902,霧臺,1表燈非營業用　　　　,"1,137 ",0 ,"98,064 ",,
902,霧臺,2表燈營業用　　　　　　,13 ,24 ,"12,389 ",,
902,霧臺,3表燈小計　　　　　　　,**,24 ,"110,453 ",,
902,霧臺,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
902,霧臺,5低壓綜合需量非營業用　,＊,0 ,0 ,,
902,霧臺,6低壓綜合非營業用電小計,**,0 ,0 ,,
902,霧臺,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
902,霧臺,8低壓綜合需量營業用　　,＊,0 ,0 ,,
902,霧臺,9低壓綜合營業用電小計　,**,0 ,0 ,,
902,霧臺,10低壓綜合用電小計　　　,**,0 ,0 ,,
902,霧臺,11低壓裝置電力　　　　　,＊,0 ,0 ,,
902,霧臺,12低壓需量電力　　　　　,＊,0 ,0 ,,
902,霧臺,13低壓電力小計　　　　　,**,0 ,0 ,,
902,霧臺,14高壓電力　　　　　　　,＊,0 ,0 ,,
902,霧臺,15特高壓電力　　　　　　,＊,0 ,0 ,,
902,霧臺,16高＆特高壓電力小計　　,**,0 ,0 ,,
902,霧臺,17電力小計　　　　　　　,**,0 ,0 ,,
902,霧臺,18綜合＆電力小計　　　　,**,0 ,0 ,,
902,霧臺,19電燈＆綜合＆電力小計　,**,24 ,"110,453 ",,
902,霧臺,20臨時電燈　　　　　　　,＊,0 ,0 ,,
902,霧臺,21臨時電力　　　　　　　,＊,0 ,0 ,,
902,霧臺,22臨時用電小計　　　　　,**,0 ,0 ,,
902,霧臺,23總計（含臨時用電）　　,**,24 ,"110,453 ",,
902,霧臺,24表燈合計　　　　　　　,**,24 ,"110,453 ",,
902,霧臺,25綜合＆電力合計　　　　,**,0 ,0 ,,
903,瑪家,1表燈非營業用　　　　,"1,930 ",0 ,"529,860 ",,
903,瑪家,2表燈營業用　　　　　　,36 ,10 ,"21,657 ",,
903,瑪家,3表燈小計　　　　　　　,**,10 ,"551,517 ",,
903,瑪家,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
903,瑪家,5低壓綜合需量非營業用　,＊,86 ,"7,320 ",,
903,瑪家,6低壓綜合非營業用電小計,**,86 ,"7,320 ",,
903,瑪家,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
903,瑪家,8低壓綜合需量營業用　　,＊,0 ,0 ,,
903,瑪家,9低壓綜合營業用電小計　,**,0 ,0 ,,
903,瑪家,10低壓綜合用電小計　　　,**,86 ,"7,320 ",,
903,瑪家,11低壓裝置電力　　　　　,7 ,19 ,"2,869 ",,
903,瑪家,12低壓需量電力　　　　　,＊,120 ,"16,080 ",,
903,瑪家,13低壓電力小計　　　　　,**,139 ,"18,949 ",,
903,瑪家,14高壓電力　　　　　　　,＊,700 ,"148,300 ",,
903,瑪家,15特高壓電力　　　　　　,＊,0 ,0 ,,
903,瑪家,16高＆特高壓電力小計　　,**,700 ,"148,300 ",,
903,瑪家,17電力小計　　　　　　　,**,839 ,"167,249 ",,
903,瑪家,18綜合＆電力小計　　　　,**,925 ,"174,569 ",,
903,瑪家,19電燈＆綜合＆電力小計　,**,935 ,"726,086 ",,
903,瑪家,20臨時電燈　　　　　　　,＊,0 ,0 ,,
903,瑪家,21臨時電力　　　　　　　,＊,0 ,0 ,,
903,瑪家,22臨時用電小計　　　　　,**,0 ,0 ,,
903,瑪家,23總計（含臨時用電）　　,**,935 ,"726,086 ",,
903,瑪家,24表燈合計　　　　　　　,**,10 ,"551,517 ",,
903,瑪家,25綜合＆電力合計　　　　,**,925 ,"174,569 ",,
904,九如,1表燈非營業用　　　　,"14,522 ",30 ,"202,256 ",,
904,九如,2表燈營業用　　　　　　,643 ,810 ,"253,783 ",,
904,九如,3表燈小計　　　　　　　,**,840 ,"456,039 ",,
904,九如,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
904,九如,5低壓綜合需量非營業用　,＊,194 ,"50,109 ",,
904,九如,6低壓綜合非營業用電小計,**,194 ,"50,109 ",,
904,九如,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
904,九如,8低壓綜合需量營業用　　,33 ,"1,254 ","249,704 ",,
904,九如,9低壓綜合營業用電小計　,**,"1,254 ","249,704 ",,
904,九如,10低壓綜合用電小計　　　,**,"1,448 ","299,813 ",,
904,九如,11低壓裝置電力　　　　　,"2,121 ","6,546 ","2,614,885 ",,
904,九如,12低壓需量電力　　　　　,169 ,"4,356 ","912,502 ",,
904,九如,13低壓電力小計　　　　　,**,"10,902 ","3,527,387 ",,
904,九如,14高壓電力　　　　　　　,11 ,"4,280 ","1,689,939 ",,
904,九如,15特高壓電力　　　　　　,＊,0 ,0 ,,
904,九如,16高＆特高壓電力小計　　,**,"4,280 ","1,689,939 ",,
904,九如,17電力小計　　　　　　　,**,"15,182 ","5,217,326 ",,
904,九如,18綜合＆電力小計　　　　,**,"16,630 ","5,517,139 ",,
904,九如,19電燈＆綜合＆電力小計　,**,"17,470 ","5,973,178 ",,
904,九如,20臨時電燈　　　　　　　,＊,0 ,170 ,,
904,九如,21臨時電力　　　　　　　,＊,0 ,0 ,,
904,九如,22臨時用電小計　　　　　,**,0 ,170 ,,
904,九如,23總計（含臨時用電）　　,**,"17,470 ","5,973,348 ",,
904,九如,24表燈合計　　　　　　　,**,840 ,"456,209 ",,
904,九如,25綜合＆電力合計　　　　,**,"16,630 ","5,517,139 ",,
905,里港,1表燈非營業用　　　　,"17,231 ",142 ,"6,148,311 ",,
905,里港,2表燈營業用　　　　　　,872 ,806 ,"1,308,890 ",,
905,里港,3表燈小計　　　　　　　,**,948 ,"7,457,201 ",,
905,里港,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
905,里港,5低壓綜合需量非營業用　,＊,121 ,"20,129 ",,
905,里港,6低壓綜合非營業用電小計,**,121 ,"20,129 ",,
905,里港,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
905,里港,8低壓綜合需量營業用　　,43 ,"1,483 ","369,572 ",,
905,里港,9低壓綜合營業用電小計　,**,"1,483 ","369,572 ",,
905,里港,10低壓綜合用電小計　　　,**,"1,604 ","389,701 ",,
905,里港,11低壓裝置電力　　　　　,"2,072 ","8,176 ","3,733,872 ",,
905,里港,12低壓需量電力　　　　　,165 ,"4,658 ","745,021 ",,
905,里港,13低壓電力小計　　　　　,**,"12,834 ","4,478,893 ",,
905,里港,14高壓電力　　　　　　　,50 ,"30,987 ","5,923,296 ",,
905,里港,15特高壓電力　　　　　　,＊,0 ,0 ,,
905,里港,16高＆特高壓電力小計　　,**,"30,987 ","5,923,296 ",,
905,里港,17電力小計　　　　　　　,**,"43,821 ","10,402,189 ",,
905,里港,18綜合＆電力小計　　　　,**,"45,425 ","10,791,890 ",,
905,里港,19電燈＆綜合＆電力小計　,**,"46,373 ","18,249,091 ",,
905,里港,20臨時電燈　　　　　　　,10 ,0 ,"9,940 ",,
905,里港,21臨時電力　　　　　　　,＊,0 ,0 ,,
905,里港,22臨時用電小計　　　　　,**,0 ,"9,940 ",,
905,里港,23總計（含臨時用電）　　,**,"46,373 ","18,259,031 ",,
905,里港,24表燈合計　　　　　　　,**,948 ,"7,467,141 ",,
905,里港,25綜合＆電力合計　　　　,**,"45,425 ","10,791,890 ",,
906,高樹,1表燈非營業用　　　　,"15,367 ",16 ,"3,965,924 ",,
906,高樹,2表燈營業用　　　　　　,724 ,341 ,"605,190 ",,
906,高樹,3表燈小計　　　　　　　,**,357 ,"4,571,114 ",,
906,高樹,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
906,高樹,5低壓綜合需量非營業用　,7 ,401 ,"50,093 ",,
906,高樹,6低壓綜合非營業用電小計,**,401 ,"50,093 ",,
906,高樹,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
906,高樹,8低壓綜合需量營業用　　,22 ,957 ,"240,771 ",,
906,高樹,9低壓綜合營業用電小計　,**,957 ,"240,771 ",,
906,高樹,10低壓綜合用電小計　　　,**,"1,358 ","290,864 ",,
906,高樹,11低壓裝置電力　　　　　,"1,614 ","8,549 ","1,492,070 ",,
906,高樹,12低壓需量電力　　　　　,116 ,"4,561 ","977,880 ",,
906,高樹,13低壓電力小計　　　　　,**,"13,110 ","2,469,950 ",,
906,高樹,14高壓電力　　　　　　　,24 ,"18,690 ","2,910,060 ",,
906,高樹,15特高壓電力　　　　　　,＊,0 ,0 ,,
906,高樹,16高＆特高壓電力小計　　,**,"18,690 ","2,910,060 ",,
906,高樹,17電力小計　　　　　　　,**,"31,800 ","5,380,010 ",,
906,高樹,18綜合＆電力小計　　　　,**,"33,158 ","5,670,874 ",,
906,高樹,19電燈＆綜合＆電力小計　,**,"33,515 ","10,241,988 ",,
906,高樹,20臨時電燈　　　　　　　,9 ,0 ,"3,628 ",,
906,高樹,21臨時電力　　　　　　　,＊,66 ,280 ,,
906,高樹,22臨時用電小計　　　　　,**,66 ,"3,908 ",,
906,高樹,23總計（含臨時用電）　　,**,"33,515 ","10,245,896 ",,
906,高樹,24表燈合計　　　　　　　,**,357 ,"4,574,742 ",,
906,高樹,25綜合＆電力合計　　　　,**,"33,158 ","5,671,154 ",,
907,鹽埔,1表燈非營業用　　　　,"16,539 ",131 ,"4,962,914 ",,
907,鹽埔,2表燈營業用　　　　　　,653 ,826 ,"678,846 ",,
907,鹽埔,3表燈小計　　　　　　　,**,957 ,"5,641,760 ",,
907,鹽埔,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
907,鹽埔,5低壓綜合需量非營業用　,＊,202 ,"25,043 ",,
907,鹽埔,6低壓綜合非營業用電小計,**,202 ,"25,043 ",,
907,鹽埔,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
907,鹽埔,8低壓綜合需量營業用　　,29 ,"1,186 ","300,500 ",,
907,鹽埔,9低壓綜合營業用電小計　,**,"1,186 ","300,500 ",,
907,鹽埔,10低壓綜合用電小計　　　,**,"1,388 ","325,543 ",,
907,鹽埔,11低壓裝置電力　　　　　,"1,902 ","9,367 ","2,728,053 ",,
907,鹽埔,12低壓需量電力　　　　　,176 ,"5,651 ","1,112,716 ",,
907,鹽埔,13低壓電力小計　　　　　,**,"15,018 ","3,840,769 ",,
907,鹽埔,14高壓電力　　　　　　　,15 ,"9,545 ","2,587,975 ",,
907,鹽埔,15特高壓電力　　　　　　,＊,0 ,0 ,,
907,鹽埔,16高＆特高壓電力小計　　,**,"9,545 ","2,587,975 ",,
907,鹽埔,17電力小計　　　　　　　,**,"24,563 ","6,428,744 ",,
907,鹽埔,18綜合＆電力小計　　　　,**,"25,951 ","6,754,287 ",,
907,鹽埔,19電燈＆綜合＆電力小計　,**,"26,908 ","12,396,047 ",,
907,鹽埔,20臨時電燈　　　　　　　,＊,0 ,"3,211 ",,
907,鹽埔,21臨時電力　　　　　　　,＊,0 ,0 ,,
907,鹽埔,22臨時用電小計　　　　　,**,0 ,"3,211 ",,
907,鹽埔,23總計（含臨時用電）　　,**,"26,908 ","12,399,258 ",,
907,鹽埔,24表燈合計　　　　　　　,**,957 ,"5,644,971 ",,
907,鹽埔,25綜合＆電力合計　　　　,**,"25,951 ","6,754,287 ",,
908,長治,1表燈非營業用　　　　,"19,478 ",119 ,"3,727,590 ",,
908,長治,2表燈營業用　　　　　　,875 ,835 ,"732,675 ",,
908,長治,3表燈小計　　　　　　　,**,954 ,"4,460,265 ",,
908,長治,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
908,長治,5低壓綜合需量非營業用　,77 ,"2,698 ","406,204 ",,
908,長治,6低壓綜合非營業用電小計,**,"2,698 ","406,204 ",,
908,長治,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
908,長治,8低壓綜合需量營業用　　,37 ,"1,442 ","294,245 ",,
908,長治,9低壓綜合營業用電小計　,**,"1,442 ","294,245 ",,
908,長治,10低壓綜合用電小計　　　,**,"4,140 ","700,449 ",,
908,長治,11低壓裝置電力　　　　　,"1,035 ","4,763 ","1,129,085 ",,
908,長治,12低壓需量電力　　　　　,155 ,"6,293 ","970,526 ",,
908,長治,13低壓電力小計　　　　　,**,"11,056 ","2,099,611 ",,
908,長治,14高壓電力　　　　　　　,38 ,"20,909 ","6,902,720 ",,
908,長治,15特高壓電力　　　　　　,＊,0 ,0 ,,
908,長治,16高＆特高壓電力小計　　,**,"20,909 ","6,902,720 ",,
908,長治,17電力小計　　　　　　　,**,"31,965 ","9,002,331 ",,
908,長治,18綜合＆電力小計　　　　,**,"36,105 ","9,702,780 ",,
908,長治,19電燈＆綜合＆電力小計　,**,"37,059 ","14,163,045 ",,
908,長治,20臨時電燈　　　　　　　,15 ,0 ,"10,170 ",,
908,長治,21臨時電力　　　　　　　,＊,49 ,"3,240 ",,
908,長治,22臨時用電小計　　　　　,**,49 ,"13,410 ",,
908,長治,23總計（含臨時用電）　　,**,"37,059 ","14,176,455 ",,
908,長治,24表燈合計　　　　　　　,**,954 ,"4,470,435 ",,
908,長治,25綜合＆電力合計　　　　,**,"36,105 ","9,706,020 ",,
909,麟洛,1表燈非營業用　　　　,"7,777 ",19 ,"1,727,594 ",,
909,麟洛,2表燈營業用　　　　　　,360 ,275 ,"348,712 ",,
909,麟洛,3表燈小計　　　　　　　,**,294 ,"2,076,306 ",,
909,麟洛,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
909,麟洛,5低壓綜合需量非營業用　,7 ,174 ,"34,306 ",,
909,麟洛,6低壓綜合非營業用電小計,**,174 ,"34,306 ",,
909,麟洛,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
909,麟洛,8低壓綜合需量營業用　　,27 ,662 ,"155,346 ",,
909,麟洛,9低壓綜合營業用電小計　,**,662 ,"155,346 ",,
909,麟洛,10低壓綜合用電小計　　　,**,836 ,"189,652 ",,
909,麟洛,11低壓裝置電力　　　　　,239 ,"1,648 ","492,021 ",,
909,麟洛,12低壓需量電力　　　　　,44 ,"1,295 ","246,968 ",,
909,麟洛,13低壓電力小計　　　　　,**,"2,943 ","738,989 ",,
909,麟洛,14高壓電力　　　　　　　,7 ,"2,928 ","940,692 ",,
909,麟洛,15特高壓電力　　　　　　,＊,0 ,0 ,,
909,麟洛,16高＆特高壓電力小計　　,**,"2,928 ","940,692 ",,
909,麟洛,17電力小計　　　　　　　,**,"5,871 ","1,679,681 ",,
909,麟洛,18綜合＆電力小計　　　　,**,"6,707 ","1,869,333 ",,
909,麟洛,19電燈＆綜合＆電力小計　,**,"7,001 ","3,945,639 ",,
909,麟洛,20臨時電燈　　　　　　　,＊,0 ,0 ,,
909,麟洛,21臨時電力　　　　　　　,＊,0 ,0 ,,
909,麟洛,22臨時用電小計　　　　　,**,0 ,0 ,,
909,麟洛,23總計（含臨時用電）　　,**,"7,001 ","3,945,639 ",,
909,麟洛,24表燈合計　　　　　　　,**,294 ,"2,076,306 ",,
909,麟洛,25綜合＆電力合計　　　　,**,"6,707 ","1,869,333 ",,
911,竹田,1表燈非營業用　　　　,"12,419 ",0 ,"4,066,271 ",,
911,竹田,2表燈營業用　　　　　　,340 ,417 ,"569,807 ",,
911,竹田,3表燈小計　　　　　　　,**,417 ,"4,636,078 ",,
911,竹田,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
911,竹田,5低壓綜合需量非營業用　,10 ,544 ,"97,290 ",,
911,竹田,6低壓綜合非營業用電小計,**,544 ,"97,290 ",,
911,竹田,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
911,竹田,8低壓綜合需量營業用　　,19 ,749 ,"133,852 ",,
911,竹田,9低壓綜合營業用電小計　,**,749 ,"133,852 ",,
911,竹田,10低壓綜合用電小計　　　,**,"1,293 ","231,142 ",,
911,竹田,11低壓裝置電力　　　　　,592 ,"3,339 ","1,011,786 ",,
911,竹田,12低壓需量電力　　　　　,79 ,"2,004 ","331,156 ",,
911,竹田,13低壓電力小計　　　　　,**,"5,343 ","1,342,942 ",,
911,竹田,14高壓電力　　　　　　　,8 ,"4,435 ","1,583,460 ",,
911,竹田,15特高壓電力　　　　　　,＊,0 ,0 ,,
911,竹田,16高＆特高壓電力小計　　,**,"4,435 ","1,583,460 ",,
911,竹田,17電力小計　　　　　　　,**,"9,778 ","2,926,402 ",,
911,竹田,18綜合＆電力小計　　　　,**,"11,071 ","3,157,544 ",,
911,竹田,19電燈＆綜合＆電力小計　,**,"11,488 ","7,793,622 ",,
911,竹田,20臨時電燈　　　　　　　,＊,0 ,"1,904 ",,
911,竹田,21臨時電力　　　　　　　,＊,49 ,"9,040 ",,
911,竹田,22臨時用電小計　　　　　,**,49 ,"10,944 ",,
911,竹田,23總計（含臨時用電）　　,**,"11,488 ","7,804,566 ",,
911,竹田,24表燈合計　　　　　　　,**,417 ,"4,637,982 ",,
911,竹田,25綜合＆電力合計　　　　,**,"11,071 ","3,166,584 ",,
912,內埔,1表燈非營業用　　　　,"39,345 ",179 ,"5,740,379 ",,
912,內埔,2表燈營業用　　　　　　,"1,785 ","1,767 ","1,082,717 ",,
912,內埔,3表燈小計　　　　　　　,**,"1,946 ","6,823,096 ",,
912,內埔,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
912,內埔,5低壓綜合需量非營業用　,37 ,"1,582 ","247,559 ",,
912,內埔,6低壓綜合非營業用電小計,**,"1,582 ","247,559 ",,
912,內埔,7低壓綜合裝置營業用　　,＊,0 ,0 ,,
912,內埔,8低壓綜合需量營業用　　,77 ,"2,777 ","790,774 ",,
912,內埔,9低壓綜合營業用電小計　,**,"2,777 ","790,774 ",,
912,內埔,10低壓綜合用電小計　　　,**,"4,359 ","1,038,333 ",,
912,內埔,11低壓裝置電力　　　　　,"1,288 ","6,426 ","1,203,634 ",,
912,內埔,12低壓需量電力　　　　　,128 ,"4,828 ","937,897 ",,
912,內埔,13低壓電力小計　　　　　,**,"11,254 ","2,141,531 ",,
912,內埔,14高壓電力　　　　　　　,63 ,"38,402 ","12,823,949 ",,
912,內埔,15特高壓電力　　　　　　,＊,"4,500 ","1,101,600 ",,
912,內埔,16高＆特高壓電力小計　　,**,"42,902 ","13,925,549 ",,
912,內埔,17電力小計　　　　　　　,**,"54,156 ","16,067,080 ",,
912,內埔,18綜合＆電力小計　　　　,**,"58,515 ","17,105,413 ",,
912,內埔,19電燈＆綜合＆電力小計　,**,"60,461 ","23,928,509 ",,
912,內埔,20臨時電燈　　　　　　　,16 ,0 ,302 ,,
912,內埔,21臨時電力　　　　　　　,＊,282 ,"10,065 ",,
912,內埔,22臨時用電小計　　　　　,**,282 ,"10,367 ",,
912,內埔,23總計（含臨時用電）　　,**,"60,461 ","23,938,876 ",,
912,內埔,24表燈合計　　　　　　　,**,"1,946 ","6,823,398 ",,
912,內埔,25綜合＆電力合計　　　　,**,"58,515 ","17,115,478 ",,
913,萬丹,1表燈非營業用　　　　,"33,720 ",55 ,"9,362,534 ",,
913,萬丹,2表燈營業用　　　　　　,"1,758 ","1,521 ","2,095,511 ",,
913,萬丹,3表燈小計　　　　　　　,**,"1,576 ","11,458,045 ",,
913,萬丹,4低壓綜合裝置非營業用　,＊,0 ,0 ,,
913,萬丹,5低壓綜合需量非營業用　,15 ,572 ,"82,502 ",,
