郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),,,
248,五股,5低壓綜合需量非營業用,249,"11,497","1,504,208",,,
248,五股,6低壓綜合非營業用電小計,**,"11,497","1,504,208",,,
248,五股,7低壓綜合裝置營業用,＊,0,0,,,
248,五股,8低壓綜合需量營業用,288,"16,926","2,684,535",,,
248,五股,9低壓綜合營業用電小計,**,"16,926","2,684,535",,,
248,五股,10低壓綜合用電小計,**,"28,423","4,188,743",,,
248,五股,11低壓裝置電力,38,317,"25,398",,,
248,五股,12低壓需量電力,875,"63,023","11,632,850",,,
248,五股,13低壓電力小計,**,"63,340","11,658,248",,,
248,五股,14高壓電力,159,"76,341","19,294,509",,,
248,五股,15特高壓電力,＊,"16,900","5,633,600",,,
248,五股,16高＆特高壓電力小計,**,"93,241","24,928,109",,,
248,五股,17電力小計,**,"156,581","36,586,357",,,
248,五股,18綜合＆電力小計,**,"185,004","40,775,100",,,
248,五股,19電燈＆綜合＆電力小計,**,"191,089","78,220,366",,,
248,五股,20臨時電燈,17,0,"39,798",,,
248,五股,21臨時電力,32,"2,411","240,887",,,
248,五股,22臨時用電小計,**,"2,411","280,685",,,
248,五股,23總計（含臨時用電）,**,"191,089","78,501,051",,,
248,五股,24表燈合計,**,"6,085","37,485,064",,,
248,五股,25綜合＆電力合計,**,"185,004","41,015,987",,,
249,八里,1表燈非營業用,"19,736",269,"6,563,613",,,
249,八里,2表燈營業用,"1,802","2,454","3,758,469",,,
249,八里,3表燈小計,**,"2,723","10,322,082",,,
249,八里,4低壓綜合裝置非營業用,＊,0,0,,,
249,八里,5低壓綜合需量非營業用,177,"5,694","676,066",,,
249,八里,6低壓綜合非營業用電小計,**,"5,694","676,066",,,
249,八里,7低壓綜合裝置營業用,＊,0,0,,,
249,八里,8低壓綜合需量營業用,49,"2,509","474,149",,,
249,八里,9低壓綜合營業用電小計,**,"2,509","474,149",,,
249,八里,10低壓綜合用電小計,**,"8,203","1,150,215",,,
249,八里,11低壓裝置電力,36,189,"22,089",,,
249,八里,12低壓需量電力,134,"10,309","1,974,548",,,
249,八里,13低壓電力小計,**,"10,498","1,996,637",,,
249,八里,14高壓電力,46,"29,873","8,788,644",,,
249,八里,15特高壓電力,＊,"7,000","2,318,400",,,
249,八里,16高＆特高壓電力小計,**,"36,873","11,107,044",,,
249,八里,17電力小計,**,"47,371","13,103,681",,,
249,八里,18綜合＆電力小計,**,"55,574","14,253,896",,,
249,八里,19電燈＆綜合＆電力小計,**,"58,297","24,575,978",,,
249,八里,20臨時電燈,18,0,"28,100",,,
249,八里,21臨時電力,8,"1,368","33,040",,,
249,八里,22臨時用電小計,**,"1,368","61,140",,,
249,八里,23總計（含臨時用電）,**,"58,297","24,637,118",,,
249,八里,24表燈合計,**,"2,723","10,350,182",,,
249,八里,25綜合＆電力合計,**,"55,574","14,286,936",,,
251,淡水,1表燈非營業用,"109,740",721,"28,086,628",,,
251,淡水,2表燈營業用,"5,964","11,225","7,347,965",,,
251,淡水,3表燈小計,**,"11,946","35,434,593",,,
251,淡水,4低壓綜合裝置非營業用,＊,0,0,,,
251,淡水,5低壓綜合需量非營業用,917,"37,561","4,795,286",,,
251,淡水,6低壓綜合非營業用電小計,**,"37,561","4,795,286",,,
251,淡水,7低壓綜合裝置營業用,＊,0,0,,,
251,淡水,8低壓綜合需量營業用,349,"18,569","3,693,722",,,
251,淡水,9低壓綜合營業用電小計,**,"18,569","3,693,722",,,
251,淡水,10低壓綜合用電小計,**,"56,130","8,489,008",,,
251,淡水,11低壓裝置電力,47,575,"147,656",,,
251,淡水,12低壓需量電力,191,"10,483","1,704,080",,,
251,淡水,13低壓電力小計,**,"11,058","1,851,736",,,
251,淡水,14高壓電力,137,"72,683","19,433,237",,,
251,淡水,15特高壓電力,＊,0,0,,,
251,淡水,16高＆特高壓電力小計,**,"72,683","19,433,237",,,
251,淡水,17電力小計,**,"83,741","21,284,973",,,
251,淡水,18綜合＆電力小計,**,"139,871","29,773,981",,,
251,淡水,19電燈＆綜合＆電力小計,**,"151,817","65,208,574",,,
251,淡水,20臨時電燈,61,0,"148,747",,,
251,淡水,21臨時電力,76,"6,305","972,414",,,
251,淡水,22臨時用電小計,**,"6,305","1,121,161",,,
251,淡水,23總計（含臨時用電）,**,"151,817","66,329,735",,,
251,淡水,24表燈合計,**,"11,946","35,583,340",,,
251,淡水,25綜合＆電力合計,**,"139,871","30,746,395",,,
252,三芝,1表燈非營業用,"16,935",62,"3,607,843",,,
252,三芝,2表燈營業用,664,854,"848,539",,,
252,三芝,3表燈小計,**,916,"4,456,382",,,
252,三芝,4低壓綜合裝置非營業用,＊,0,0,,,
252,三芝,5低壓綜合需量非營業用,64,"2,054","258,148",,,
252,三芝,6低壓綜合非營業用電小計,**,"2,054","258,148",,,
252,三芝,7低壓綜合裝置營業用,＊,0,0,,,
252,三芝,8低壓綜合需量營業用,19,606,"148,613",,,
252,三芝,9低壓綜合營業用電小計,**,606,"148,613",,,
252,三芝,10低壓綜合用電小計,**,"2,660","406,761",,,
252,三芝,11低壓裝置電力,21,200,"24,740",,,
252,三芝,12低壓需量電力,34,"2,041","246,989",,,
252,三芝,13低壓電力小計,**,"2,241","271,729",,,
252,三芝,14高壓電力,22,"10,336","2,466,697",,,
252,三芝,15特高壓電力,＊,0,0,,,
252,三芝,16高＆特高壓電力小計,**,"10,336","2,466,697",,,
252,三芝,17電力小計,**,"12,577","2,738,426",,,
252,三芝,18綜合＆電力小計,**,"15,237","3,145,187",,,
252,三芝,19電燈＆綜合＆電力小計,**,"16,153","7,601,569",,,
252,三芝,20臨時電燈,13,0,"1,221",,,
252,三芝,21臨時電力,＊,0,0,,,
252,三芝,22臨時用電小計,**,0,"1,221",,,
252,三芝,23總計（含臨時用電）,**,"16,153","7,602,790",,,
252,三芝,24表燈合計,**,916,"4,457,603",,,
252,三芝,25綜合＆電力合計,**,"15,237","3,145,187",,,
253,石門,1表燈非營業用,"4,369",0,"2,070,705",,,
253,石門,2表燈營業用,155,452,"467,544",,,
253,石門,3表燈小計,**,452,"2,538,249",,,
253,石門,4低壓綜合裝置非營業用,＊,0,0,,,
253,石門,5低壓綜合需量非營業用,6,239,"18,487",,,
253,石門,6低壓綜合非營業用電小計,**,239,"18,487",,,
253,石門,7低壓綜合裝置營業用,＊,0,0,,,
253,石門,8低壓綜合需量營業用,9,472,"48,326",,,
253,石門,9低壓綜合營業用電小計,**,472,"48,326",,,
253,石門,10低壓綜合用電小計,**,711,"66,813",,,
253,石門,11低壓裝置電力,7,130,"54,374",,,
253,石門,12低壓需量電力,6,514,"109,138",,,
253,石門,13低壓電力小計,**,644,"163,512",,,
253,石門,14高壓電力,＊,960,"249,320",,,
253,石門,15特高壓電力,＊,0,0,,,
253,石門,16高＆特高壓電力小計,**,960,"249,320",,,
253,石門,17電力小計,**,"1,604","412,832",,,
253,石門,18綜合＆電力小計,**,"2,315","479,645",,,
253,石門,19電燈＆綜合＆電力小計,**,"2,767","3,017,894",,,
253,石門,20臨時電燈,＊,0,359,,,
253,石門,21臨時電力,＊,61,"2,680",,,
253,石門,22臨時用電小計,**,61,"3,039",,,
253,石門,23總計（含臨時用電）,**,"2,767","3,020,933",,,
253,石門,24表燈合計,**,452,"2,538,608",,,
253,石門,25綜合＆電力合計,**,"2,315","482,325",,,
260,宜蘭,1表燈非營業用,"57,841",438,"12,689,683",,,
260,宜蘭,2表燈營業用,"5,173","5,275","3,913,921",,,
260,宜蘭,3表燈小計,**,"5,713","16,603,604",,,
260,宜蘭,4低壓綜合裝置非營業用,＊,0,0,,,
260,宜蘭,5低壓綜合需量非營業用,123,"4,413","584,033",,,
260,宜蘭,6低壓綜合非營業用電小計,**,"4,413","584,033",,,
260,宜蘭,7低壓綜合裝置營業用,＊,0,0,,,
260,宜蘭,8低壓綜合需量營業用,203,"11,389","2,158,175",,,
260,宜蘭,9低壓綜合營業用電小計,**,"11,389","2,158,175",,,
260,宜蘭,10低壓綜合用電小計,**,"15,802","2,742,208",,,
260,宜蘭,11低壓裝置電力,114,"1,034","96,887",,,
260,宜蘭,12低壓需量電力,104,"4,853","822,504",,,
260,宜蘭,13低壓電力小計,**,"5,887","919,391",,,
260,宜蘭,14高壓電力,56,"29,715","7,998,242",,,
260,宜蘭,15特高壓電力,＊,0,0,,,
260,宜蘭,16高＆特高壓電力小計,**,"29,715","7,998,242",,,
260,宜蘭,17電力小計,**,"35,602","8,917,633",,,
260,宜蘭,18綜合＆電力小計,**,"51,404","11,659,841",,,
260,宜蘭,19電燈＆綜合＆電力小計,**,"57,117","28,263,445",,,
260,宜蘭,20臨時電燈,137,0,"31,947",,,
260,宜蘭,21臨時電力,13,"1,552","286,468",,,
260,宜蘭,22臨時用電小計,**,"1,552","318,415",,,
260,宜蘭,23總計（含臨時用電）,**,"57,117","28,581,860",,,
260,宜蘭,24表燈合計,**,"5,713","16,635,551",,,
260,宜蘭,25綜合＆電力合計,**,"51,404","11,946,309",,,
261,頭城,1表燈非營業用,"17,300",48,"3,257,218",,,
261,頭城,2表燈營業用,999,"1,407","874,199",,,
261,頭城,3表燈小計,**,"1,455","4,131,417",,,
261,頭城,4低壓綜合裝置非營業用,＊,0,0,,,
261,頭城,5低壓綜合需量非營業用,14,669,"63,713",,,
261,頭城,6低壓綜合非營業用電小計,**,669,"63,713",,,
261,頭城,7低壓綜合裝置營業用,＊,0,0,,,
261,頭城,8低壓綜合需量營業用,32,"1,506","335,115",,,
261,頭城,9低壓綜合營業用電小計,**,"1,506","335,115",,,
261,頭城,10低壓綜合用電小計,**,"2,175","398,828",,,
261,頭城,11低壓裝置電力,303,"2,394","652,937",,,
261,頭城,12低壓需量電力,90,"3,377","666,051",,,
261,頭城,13低壓電力小計,**,"5,771","1,318,988",,,
261,頭城,14高壓電力,25,"13,888","3,846,012",,,
261,頭城,15特高壓電力,＊,0,0,,,
261,頭城,16高＆特高壓電力小計,**,"13,888","3,846,012",,,
261,頭城,17電力小計,**,"19,659","5,165,000",,,
261,頭城,18綜合＆電力小計,**,"21,834","5,563,828",,,
261,頭城,19電燈＆綜合＆電力小計,**,"23,289","9,695,245",,,
261,頭城,20臨時電燈,14,0,786,,,
261,頭城,21臨時電力,7,654,"64,445",,,
261,頭城,22臨時用電小計,**,654,"65,231",,,
261,頭城,23總計（含臨時用電）,**,"23,289","9,760,476",,,
261,頭城,24表燈合計,**,"1,455","4,132,203",,,
261,頭城,25綜合＆電力合計,**,"21,834","5,628,273",,,
262,礁溪,1表燈非營業用,"29,333",246,"7,106,102",,,
262,礁溪,2表燈營業用,"1,723","3,309","2,160,020",,,
262,礁溪,3表燈小計,**,"3,555","9,266,122",,,
262,礁溪,4低壓綜合裝置非營業用,＊,0,0,,,
262,礁溪,5低壓綜合需量非營業用,81,"3,512","567,445",,,
262,礁溪,6低壓綜合非營業用電小計,**,"3,512","567,445",,,
262,礁溪,7低壓綜合裝置營業用,＊,66,"10,444",,,
262,礁溪,8低壓綜合需量營業用,78,"5,027","1,045,275",,,
262,礁溪,9低壓綜合營業用電小計,**,"5,093","1,055,719",,,
262,礁溪,10低壓綜合用電小計,**,"8,605","1,623,164",,,
262,礁溪,11低壓裝置電力,341,"2,580","479,833",,,
262,礁溪,12低壓需量電力,157,"3,693","515,034",,,
262,礁溪,13低壓電力小計,**,"6,273","994,867",,,
262,礁溪,14高壓電力,29,"12,427","3,951,446",,,
262,礁溪,15特高壓電力,＊,"19,500","3,562,600",,,
262,礁溪,16高＆特高壓電力小計,**,"31,927","7,514,046",,,
262,礁溪,17電力小計,**,"38,200","8,508,913",,,
262,礁溪,18綜合＆電力小計,**,"46,805","10,132,077",,,
262,礁溪,19電燈＆綜合＆電力小計,**,"50,360","19,398,199",,,
262,礁溪,20臨時電燈,112,0,"26,544",,,
262,礁溪,21臨時電力,24,770,"128,612",,,
262,礁溪,22臨時用電小計,**,770,"155,156",,,
262,礁溪,23總計（含臨時用電）,**,"50,360","19,553,355",,,
262,礁溪,24表燈合計,**,"3,555","9,292,666",,,
262,礁溪,25綜合＆電力合計,**,"46,805","10,260,689",,,
263,壯圍,1表燈非營業用,"13,159",146,"2,439,078",,,
263,壯圍,2表燈營業用,449,755,"541,966",,,
263,壯圍,3表燈小計,**,901,"2,981,044",,,
263,壯圍,4低壓綜合裝置非營業用,＊,0,0,,,
263,壯圍,5低壓綜合需量非營業用,17,857,"106,177",,,
263,壯圍,6低壓綜合非營業用電小計,**,857,"106,177",,,
263,壯圍,7低壓綜合裝置營業用,＊,0,0,,,
263,壯圍,8低壓綜合需量營業用,6,390,"76,369",,,
263,壯圍,9低壓綜合營業用電小計,**,390,"76,369",,,
263,壯圍,10低壓綜合用電小計,**,"1,247","182,546",,,
263,壯圍,11低壓裝置電力,330,"2,576","560,319",,,
263,壯圍,12低壓需量電力,73,"1,434","242,520",,,
263,壯圍,13低壓電力小計,**,"4,010","802,839",,,
263,壯圍,14高壓電力,＊,"1,996","647,236",,,
263,壯圍,15特高壓電力,＊,0,0,,,
263,壯圍,16高＆特高壓電力小計,**,"1,996","647,236",,,
263,壯圍,17電力小計,**,"6,006","1,450,075",,,
263,壯圍,18綜合＆電力小計,**,"7,253","1,632,621",,,
263,壯圍,19電燈＆綜合＆電力小計,**,"8,154","4,613,665",,,
263,壯圍,20臨時電燈,77,0,"8,268",,,
263,壯圍,21臨時電力,＊,20,739,,,
263,壯圍,22臨時用電小計,**,20,"9,007",,,
263,壯圍,23總計（含臨時用電）,**,"8,154","4,622,672",,,
263,壯圍,24表燈合計,**,901,"2,989,312",,,
263,壯圍,25綜合＆電力合計,**,"7,253","1,633,360",,,
264,員山,1表燈非營業用,"19,210",43,"3,948,518",,,
264,員山,2表燈營業用,709,861,"714,517",,,
264,員山,3表燈小計,**,904,"4,663,035",,,
264,員山,4低壓綜合裝置非營業用,＊,0,0,,,
264,員山,5低壓綜合需量非營業用,11,628,"80,479",,,
264,員山,6低壓綜合非營業用電小計,**,628,"80,479",,,
264,員山,7低壓綜合裝置營業用,＊,0,0,,,
264,員山,8低壓綜合需量營業用,20,573,"147,304",,,
264,員山,9低壓綜合營業用電小計,**,573,"147,304",,,
264,員山,10低壓綜合用電小計,**,"1,201","227,783",,,
264,員山,11低壓裝置電力,97,"1,016","265,842",,,
264,員山,12低壓需量電力,109,"2,612","351,335",,,
264,員山,13低壓電力小計,**,"3,628","617,177",,,
264,員山,14高壓電力,25,"19,549","5,067,080",,,
264,員山,15特高壓電力,＊,0,0,,,
264,員山,16高＆特高壓電力小計,**,"19,549","5,067,080",,,
264,員山,17電力小計,**,"23,177","5,684,257",,,
264,員山,18綜合＆電力小計,**,"24,378","5,912,040",,,
264,員山,19電燈＆綜合＆電力小計,**,"25,282","10,575,075",,,
264,員山,20臨時電燈,79,0,"5,297",,,
264,員山,21臨時電力,＊,189,"12,959",,,
264,員山,22臨時用電小計,**,189,"18,256",,,
264,員山,23總計（含臨時用電）,**,"25,282","10,593,331",,,
264,員山,24表燈合計,**,904,"4,668,332",,,
264,員山,25綜合＆電力合計,**,"24,378","5,924,999",,,
265,羅東,1表燈非營業用,"37,783",111,"5,779,936",,,
265,羅東,2表燈營業用,"4,290","4,862","2,565,523",,,
265,羅東,3表燈小計,**,"4,973","8,345,459",,,
265,羅東,4低壓綜合裝置非營業用,＊,0,0,,,
265,羅東,5低壓綜合需量非營業用,85,"3,053","359,778",,,
265,羅東,6低壓綜合非營業用電小計,**,"3,053","359,778",,,
265,羅東,7低壓綜合裝置營業用,＊,43,"3,397",,,
265,羅東,8低壓綜合需量營業用,225,"10,735","2,022,753",,,
265,羅東,9低壓綜合營業用電小計,**,"10,778","2,026,150",,,
265,羅東,10低壓綜合用電小計,**,"13,831","2,385,928",,,
265,羅東,11低壓裝置電力,78,579,"47,189",,,
265,羅東,12低壓需量電力,38,"1,669","168,721",,,
265,羅東,13低壓電力小計,**,"2,248","215,910",,,
265,羅東,14高壓電力,21,"8,474","2,602,101",,,
265,羅東,15特高壓電力,＊,0,0,,,
265,羅東,16高＆特高壓電力小計,**,"8,474","2,602,101",,,
265,羅東,17電力小計,**,"10,722","2,818,011",,,
265,羅東,18綜合＆電力小計,**,"24,553","5,203,939",,,
265,羅東,19電燈＆綜合＆電力小計,**,"29,526","13,549,398",,,
265,羅東,20臨時電燈,65,0,"1,540",,,
265,羅東,21臨時電力,＊,406,"40,112",,,
265,羅東,22臨時用電小計,**,406,"41,652",,,
265,羅東,23總計（含臨時用電）,**,"29,526","13,591,050",,,
265,羅東,24表燈合計,**,"4,973","8,346,999",,,
265,羅東,25綜合＆電力合計,**,"24,553","5,244,051",,,
266,三星,1表燈非營業用,"12,924",69,"3,725,988",,,
266,三星,2表燈營業用,546,593,"538,851",,,
266,三星,3表燈小計,**,662,"4,264,839",,,
266,三星,4低壓綜合裝置非營業用,＊,0,0,,,
266,三星,5低壓綜合需量非營業用,10,541,"116,586",,,
266,三星,6低壓綜合非營業用電小計,**,541,"116,586",,,
266,三星,7低壓綜合裝置營業用,＊,0,0,,,
266,三星,8低壓綜合需量營業用,11,344,"135,690",,,
266,三星,9低壓綜合營業用電小計,**,344,"135,690",,,
266,三星,10低壓綜合用電小計,**,885,"252,276",,,
266,三星,11低壓裝置電力,81,"1,042","28,067",,,
266,三星,12低壓需量電力,50,"1,395","181,328",,,
266,三星,13低壓電力小計,**,"2,437","209,395",,,
266,三星,14高壓電力,23,"12,176","2,036,700",,,
266,三星,15特高壓電力,＊,0,0,,,
266,三星,16高＆特高壓電力小計,**,"12,176","2,036,700",,,
266,三星,17電力小計,**,"14,613","2,246,095",,,
266,三星,18綜合＆電力小計,**,"15,498","2,498,371",,,
266,三星,19電燈＆綜合＆電力小計,**,"16,160","6,763,210",,,
266,三星,20臨時電燈,89,0,"10,919",,,
266,三星,21臨時電力,＊,41,"5,440",,,
266,三星,22臨時用電小計,**,41,"16,359",,,
266,三星,23總計（含臨時用電）,**,"16,160","6,779,569",,,
266,三星,24表燈合計,**,662,"4,275,758",,,
266,三星,25綜合＆電力合計,**,"15,498","2,503,811",,,
267,大同,1表燈非營業用,"2,155",5,"448,897",,,
267,大同,2表燈營業用,170,295,"164,519",,,
267,大同,3表燈小計,**,300,"613,416",,,
267,大同,4低壓綜合裝置非營業用,＊,0,0,,,
267,大同,5低壓綜合需量非營業用,＊,139,"12,920",,,
267,大同,6低壓綜合非營業用電小計,**,139,"12,920",,,
267,大同,7低壓綜合裝置營業用,＊,0,0,,,
267,大同,8低壓綜合需量營業用,7,207,"63,891",,,
267,大同,9低壓綜合營業用電小計,**,207,"63,891",,,
267,大同,10低壓綜合用電小計,**,346,"76,811",,,
267,大同,11低壓裝置電力,7,69,"8,066",,,
267,大同,12低壓需量電力,10,95,"11,717",,,
267,大同,13低壓電力小計,**,164,"19,783",,,
267,大同,14高壓電力,＊,681,"166,500",,,
267,大同,15特高壓電力,＊,0,0,,,
267,大同,16高＆特高壓電力小計,**,681,"166,500",,,
267,大同,17電力小計,**,845,"186,283",,,
267,大同,18綜合＆電力小計,**,"1,191","263,094",,,
267,大同,19電燈＆綜合＆電力小計,**,"1,491","876,510",,,
267,大同,20臨時電燈,＊,0,715,,,
267,大同,21臨時電力,＊,0,0,,,
267,大同,22臨時用電小計,**,0,715,,,
267,大同,23總計（含臨時用電）,**,"1,491","877,225",,,
267,大同,24表燈合計,**,300,"614,131",,,
267,大同,25綜合＆電力合計,**,"1,191","263,094",,,
268,五結,1表燈非營業用,"23,944",119,"6,840,485",,,
268,五結,2表燈營業用,"1,523","1,592","1,595,382",,,
268,五結,3表燈小計,**,"1,711","8,435,867",,,
268,五結,4低壓綜合裝置非營業用,＊,0,0,,,
268,五結,5低壓綜合需量非營業用,28,"1,353","142,924",,,
268,五結,6低壓綜合非營業用電小計,**,"1,353","142,924",,,
268,五結,7低壓綜合裝置營業用,＊,0,0,,,
268,五結,8低壓綜合需量營業用,48,"2,624","461,163",,,
268,五結,9低壓綜合營業用電小計,**,"2,624","461,163",,,
268,五結,10低壓綜合用電小計,**,"3,977","604,087",,,
268,五結,11低壓裝置電力,287,"2,342","279,024",,,
268,五結,12低壓需量電力,190,"8,124","1,067,002",,,
268,五結,13低壓電力小計,**,"10,466","1,346,026",,,
268,五結,14高壓電力,61,"36,934","14,527,616",,,
268,五結,15特高壓電力,＊,"5,600","2,716,000",,,
268,五結,16高＆特高壓電力小計,**,"42,534","17,243,616",,,
268,五結,17電力小計,**,"53,000","18,589,642",,,
268,五結,18綜合＆電力小計,**,"56,977","19,193,729",,,
268,五結,19電燈＆綜合＆電力小計,**,"58,688","27,629,596",,,
268,五結,20臨時電燈,106,0,"15,530",,,
268,五結,21臨時電力,15,392,"32,684",,,
268,五結,22臨時用電小計,**,392,"48,214",,,
268,五結,23總計（含臨時用電）,**,"58,688","27,677,810",,,
268,五結,24表燈合計,**,"1,711","8,451,397",,,
268,五結,25綜合＆電力合計,**,"56,977","19,226,413",,,
269,冬山,1表燈非營業用,"30,097",51,"10,357,717",,,
269,冬山,2表燈營業用,"1,860","1,460","1,969,579",,,
269,冬山,3表燈小計,**,"1,511","12,327,296",,,
269,冬山,4低壓綜合裝置非營業用,＊,0,0,,,
269,冬山,5低壓綜合需量非營業用,19,984,"132,342",,,
269,冬山,6低壓綜合非營業用電小計,**,984,"132,342",,,
269,冬山,7低壓綜合裝置營業用,＊,0,0,,,
269,冬山,8低壓綜合需量營業用,32,"1,738","433,753",,,
269,冬山,9低壓綜合營業用電小計,**,"1,738","433,753",,,
269,冬山,10低壓綜合用電小計,**,"2,722","566,095",,,
269,冬山,11低壓裝置電力,132,"1,407","483,173",,,
269,冬山,12低壓需量電力,249,"11,046","1,425,630",,,
269,冬山,13低壓電力小計,**,"12,453","1,908,803",,,
269,冬山,14高壓電力,90,"64,372","18,655,332",,,
269,冬山,15特高壓電力,＊,"20,750","12,120,000",,,
269,冬山,16高＆特高壓電力小計,**,"85,122","30,775,332",,,
269,冬山,17電力小計,**,"97,575","32,684,135",,,
269,冬山,18綜合＆電力小計,**,"100,297","33,250,230",,,
269,冬山,19電燈＆綜合＆電力小計,**,"101,808","45,577,526",,,
269,冬山,20臨時電燈,108,0,"33,146",,,
269,冬山,21臨時電力,＊,158,"52,610",,,
269,冬山,22臨時用電小計,**,158,"85,756",,,
269,冬山,23總計（含臨時用電）,**,"101,808","45,663,282",,,
269,冬山,24表燈合計,**,"1,511","12,360,442",,,
269,冬山,25綜合＆電力合計,**,"100,297","33,302,840",,,
270,蘇澳,1表燈非營業用,"22,016",87,"4,070,678",,,
270,蘇澳,2表燈營業用,"1,449","1,563","1,125,200",,,
270,蘇澳,3表燈小計,**,"1,650","5,195,878",,,
270,蘇澳,4低壓綜合裝置非營業用,＊,0,0,,,
270,蘇澳,5低壓綜合需量非營業用,33,"1,505","360,724",,,
270,蘇澳,6低壓綜合非營業用電小計,**,"1,505","360,724",,,
270,蘇澳,7低壓綜合裝置營業用,＊,0,0,,,
270,蘇澳,8低壓綜合需量營業用,66,"2,985","511,972",,,
270,蘇澳,9低壓綜合營業用電小計,**,"2,985","511,972",,,
270,蘇澳,10低壓綜合用電小計,**,"4,490","872,696",,,
270,蘇澳,11低壓裝置電力,133,"1,290","280,883",,,
270,蘇澳,12低壓需量電力,177,"9,287","1,217,248",,,
270,蘇澳,13低壓電力小計,**,"10,577","1,498,131",,,
270,蘇澳,14高壓電力,109,"67,527","19,837,989",,,
270,蘇澳,15特高壓電力,＊,"70,190","40,836,400",,,
270,蘇澳,16高＆特高壓電力小計,**,"137,717","60,674,389",,,
270,蘇澳,17電力小計,**,"148,294","62,172,520",,,
270,蘇澳,18綜合＆電力小計,**,"152,784","63,045,216",,,
270,蘇澳,19電燈＆綜合＆電力小計,**,"154,434","68,241,094",,,
270,蘇澳,20臨時電燈,36,0,"10,251",,,
270,蘇澳,21臨時電力,10,"1,381","289,680",,,
270,蘇澳,22臨時用電小計,**,"1,381","299,931",,,
270,蘇澳,23總計（含臨時用電）,**,"154,434","68,541,025",,,
270,蘇澳,24表燈合計,**,"1,650","5,206,129",,,
270,蘇澳,25綜合＆電力合計,**,"152,784","63,334,896",,,
272,南澳,1表燈非營業用,"1,809",0,"625,469",,,
272,南澳,2表燈營業用,108,201,"108,294",,,
272,南澳,3表燈小計,**,201,"733,763",,,
272,南澳,4低壓綜合裝置非營業用,＊,0,0,,,
272,南澳,5低壓綜合需量非營業用,6,310,"67,640",,,
272,南澳,6低壓綜合非營業用電小計,**,310,"67,640",,,
272,南澳,7低壓綜合裝置營業用,＊,0,0,,,
272,南澳,8低壓綜合需量營業用,＊,48,"21,230",,,
272,南澳,9低壓綜合營業用電小計,**,48,"21,230",,,
272,南澳,10低壓綜合用電小計,**,358,"88,870",,,
272,南澳,11低壓裝置電力,10,101,"13,802",,,
272,南澳,12低壓需量電力,28,"1,010","126,962",,,
272,南澳,13低壓電力小計,**,"1,111","140,764",,,
272,南澳,14高壓電力,＊,950,"183,340",,,
272,南澳,15特高壓電力,＊,"15,600","7,478,400",,,
272,南澳,16高＆特高壓電力小計,**,"16,550","7,661,740",,,
272,南澳,17電力小計,**,"17,661","7,802,504",,,
272,南澳,18綜合＆電力小計,**,"18,019","7,891,374",,,
272,南澳,19電燈＆綜合＆電力小計,**,"18,220","8,625,137",,,
272,南澳,20臨時電燈,6,0,"7,019",,,
272,南澳,21臨時電力,19,"5,671","1,724,322",,,
272,南澳,22臨時用電小計,**,"5,671","1,731,341",,,
272,南澳,23總計（含臨時用電）,**,"18,220","10,356,478",,,
272,南澳,24表燈合計,**,201,"740,782",,,
272,南澳,25綜合＆電力合計,**,"18,019","9,615,696",,,
290,中山區,1表燈非營業用,＊,0,0,,,
290,中山區,2表燈營業用,＊,0,0,,,
290,中山區,3表燈小計,**,0,0,,,
290,中山區,4低壓綜合裝置非營業用,＊,0,0,,,
290,中山區,5低壓綜合需量非營業用,＊,0,0,,,
290,中山區,6低壓綜合非營業用電小計,**,0,0,,,
290,中山區,7低壓綜合裝置營業用,＊,0,0,,,
290,中山區,8低壓綜合需量營業用,＊,0,0,,,
290,中山區,9低壓綜合營業用電小計,**,0,0,,,
290,中山區,10低壓綜合用電小計,**,0,0,,,
290,中山區,11低壓裝置電力,＊,0,0,,,
290,中山區,12低壓需量電力,＊,0,0,,,
290,中山區,13低壓電力小計,**,0,0,,,
290,中山區,14高壓電力,＊,0,0,,,
290,中山區,15特高壓電力,＊,0,0,,,
290,中山區,16高＆特高壓電力小計,**,0,0,,,
290,中山區,17電力小計,**,0,0,,,
290,中山區,18綜合＆電力小計,**,0,0,,,
290,中山區,19電燈＆綜合＆電力小計,**,0,0,,,
290,中山區,20臨時電燈,＊,0,0,,,
290,中山區,21臨時電力,＊,0,0,,,
290,中山區,22臨時用電小計,**,0,0,,,
290,中山區,23總計（含臨時用電）,**,0,0,,,
290,中山區,24表燈合計,**,0,0,,,
290,中山區,25綜合＆電力合計,**,0,0,,,
300,新竹市,1表燈非營業用,"227,476","1,649","61,696,937",,,
300,新竹市,2表燈營業用,"16,565","21,451","18,908,693",,,
300,新竹市,3表燈小計,**,"23,100","80,605,630",,,
300,新竹市,4低壓綜合裝置非營業用,＊,0,0,,,
300,新竹市,5低壓綜合需量非營業用,"1,053","41,727","6,567,122",,,
300,新竹市,6低壓綜合非營業用電小計,**,"41,727","6,567,122",,,
300,新竹市,7低壓綜合裝置營業用,＊,108,"6,681",,,
300,新竹市,8低壓綜合需量營業用,"1,395","55,614","9,920,849",,,
300,新竹市,9低壓綜合營業用電小計,**,"55,722","9,927,530",,,
300,新竹市,10低壓綜合用電小計,**,"97,449","16,494,652",,,
300,新竹市,11低壓裝置電力,392,"3,242","266,519",,,
300,新竹市,12低壓需量電力,"1,251","52,853","9,913,967",,,
