郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),
320,中壢,16高＆特高壓電力小計,**,"529,722","221,958,561",
320,中壢,17電力小計,**,"563,829","227,265,310",
320,中壢,18綜合＆電力小計,**,"635,627","239,179,986",
320,中壢,19電燈＆綜合＆電力小計,**,"671,198","314,558,834",
320,中壢,20臨時電燈,175,0,"100,316",
320,中壢,21臨時電力,56,"3,654","610,247",
320,中壢,22臨時用電小計,**,"3,654","710,563",
320,中壢,23總計（含臨時用電）,**,"671,198","315,269,397",
320,中壢,24表燈合計,**,"35,571","75,479,164",
320,中壢,25綜合＆電力合計,**,"635,627","239,790,233",
324,平鎮,1表燈非營業用,"107,259","1,367","49,058,975",
324,平鎮,2表燈營業用,"6,329","9,707","10,948,298",
324,平鎮,3表燈小計,**,"11,074","60,007,273",
324,平鎮,4低壓綜合裝置非營業用,*,0,0,
324,平鎮,5低壓綜合需量非營業用,186,"7,718","1,233,020",
324,平鎮,6低壓綜合非營業用電小計,**,"7,718","1,233,020",
324,平鎮,7低壓綜合裝置營業用,*,0,0,
324,平鎮,8低壓綜合需量營業用,187,"11,303","2,458,934",
324,平鎮,9低壓綜合營業用電小計,**,"11,303","2,458,934",
324,平鎮,10低壓綜合用電小計,**,"19,021","3,691,954",
324,平鎮,11低壓裝置電力,48,522,"51,952",
324,平鎮,12低壓需量電力,336,"19,184","2,773,755",
324,平鎮,13低壓電力小計,**,"19,706","2,825,707",
324,平鎮,14高壓電力,233,"168,128","65,682,976",
324,平鎮,15特高壓電力,*,"51,500","33,429,200",
324,平鎮,16高＆特高壓電力小計,**,"219,628","99,112,176",
324,平鎮,17電力小計,**,"239,334","101,937,883",
324,平鎮,18綜合＆電力小計,**,"258,355","105,629,837",
324,平鎮,19電燈＆綜合＆電力小計,**,"269,429","165,637,110",
324,平鎮,20臨時電燈,70,0,"82,866",
324,平鎮,21臨時電力,22,"1,138","167,160",
324,平鎮,22臨時用電小計,**,"1,138","250,026",
324,平鎮,23總計（含臨時用電）,**,"269,429","165,887,136",
324,平鎮,24表燈合計,**,"11,074","60,090,139",
324,平鎮,25綜合＆電力合計,**,"258,355","105,796,997",
325,龍潭,1表燈非營業用,"61,636",590,"21,833,764",
325,龍潭,2表燈營業用,"4,114","7,065","5,217,840",
325,龍潭,3表燈小計,**,"7,655","27,051,604",
325,龍潭,4低壓綜合裝置非營業用,*,0,0,
325,龍潭,5低壓綜合需量非營業用,152,"6,582","1,089,916",
325,龍潭,6低壓綜合非營業用電小計,**,"6,582","1,089,916",
325,龍潭,7低壓綜合裝置營業用,*,0,0,
325,龍潭,8低壓綜合需量營業用,189,"9,554","1,933,853",
325,龍潭,9低壓綜合營業用電小計,**,"9,554","1,933,853",
325,龍潭,10低壓綜合用電小計,**,"16,136","3,023,769",
325,龍潭,11低壓裝置電力,79,993,"138,582",
325,龍潭,12低壓需量電力,274,"18,534","3,134,556",
325,龍潭,13低壓電力小計,**,"19,527","3,273,138",
325,龍潭,14高壓電力,183,"146,149","58,274,058",
325,龍潭,15特高壓電力,11,"310,240","188,729,200",
325,龍潭,16高＆特高壓電力小計,**,"456,389","247,003,258",
325,龍潭,17電力小計,**,"475,916","250,276,396",
325,龍潭,18綜合＆電力小計,**,"492,052","253,300,165",
325,龍潭,19電燈＆綜合＆電力小計,**,"499,707","280,351,769",
325,龍潭,20臨時電燈,86,0,"65,709",
325,龍潭,21臨時電力,16,736,"113,674",
325,龍潭,22臨時用電小計,**,736,"179,383",
325,龍潭,23總計（含臨時用電）,**,"499,707","280,531,152",
325,龍潭,24表燈合計,**,"7,655","27,117,313",
325,龍潭,25綜合＆電力合計,**,"492,052","253,413,839",
326,楊梅,1表燈非營業用,"86,073",818,"27,107,081",
326,楊梅,2表燈營業用,"4,117","8,477","6,762,244",
326,楊梅,3表燈小計,**,"9,295","33,869,325",
326,楊梅,4低壓綜合裝置非營業用,*,0,0,
326,楊梅,5低壓綜合需量非營業用,177,"6,453","889,886",
326,楊梅,6低壓綜合非營業用電小計,**,"6,453","889,886",
326,楊梅,7低壓綜合裝置營業用,*,0,0,
326,楊梅,8低壓綜合需量營業用,182,"9,709","2,089,213",
326,楊梅,9低壓綜合營業用電小計,**,"9,709","2,089,213",
326,楊梅,10低壓綜合用電小計,**,"16,162","2,979,099",
326,楊梅,11低壓裝置電力,47,861,"119,095",
326,楊梅,12低壓需量電力,436,"37,343","6,456,928",
326,楊梅,13低壓電力小計,**,"38,204","6,576,023",
326,楊梅,14高壓電力,352,"217,746","78,275,925",
326,楊梅,15特高壓電力,18,"139,420","66,692,800",
326,楊梅,16高＆特高壓電力小計,**,"357,166","144,968,725",
326,楊梅,17電力小計,**,"395,370","151,544,748",
326,楊梅,18綜合＆電力小計,**,"411,532","154,523,847",
326,楊梅,19電燈＆綜合＆電力小計,**,"420,827","188,393,172",
326,楊梅,20臨時電燈,109,0,"39,050",
326,楊梅,21臨時電力,23,"1,427","193,457",
326,楊梅,22臨時用電小計,**,"1,427","232,507",
326,楊梅,23總計（含臨時用電）,**,"420,827","188,625,679",
326,楊梅,24表燈合計,**,"9,295","33,908,375",
326,楊梅,25綜合＆電力合計,**,"411,532","154,717,304",
327,新屋,1表燈非營業用,"23,561",1000,"9,183,196",
327,新屋,2表燈營業用,"1,602","2,738","3,697,790",
327,新屋,3表燈小計,**,"3,738","12,880,986",
327,新屋,4低壓綜合裝置非營業用,*,0,0,
327,新屋,5低壓綜合需量非營業用,19,"1,907","99,440",
327,新屋,6低壓綜合非營業用電小計,**,"1,907","99,440",
327,新屋,7低壓綜合裝置營業用,*,0,0,
327,新屋,8低壓綜合需量營業用,64,"3,320","534,423",
327,新屋,9低壓綜合營業用電小計,**,"3,320","534,423",
327,新屋,10低壓綜合用電小計,**,"5,227","633,863",
327,新屋,11低壓裝置電力,36,428,"68,003",
327,新屋,12低壓需量電力,206,"16,235","3,442,740",
327,新屋,13低壓電力小計,**,"16,663","3,510,743",
327,新屋,14高壓電力,103,"82,440","30,556,516",
327,新屋,15特高壓電力,*,"65,799","42,569,400",
327,新屋,16高＆特高壓電力小計,**,"148,239","73,125,916",
327,新屋,17電力小計,**,"164,902","76,636,659",
327,新屋,18綜合＆電力小計,**,"170,129","77,270,522",
327,新屋,19電燈＆綜合＆電力小計,**,"173,867","90,151,508",
327,新屋,20臨時電燈,41,0,"6,751",
327,新屋,21臨時電力,*,629,"24,670",
327,新屋,22臨時用電小計,**,629,"31,421",
327,新屋,23總計（含臨時用電）,**,"173,867","90,182,929",
327,新屋,24表燈合計,**,"3,738","12,887,737",
327,新屋,25綜合＆電力合計,**,"170,129","77,295,192",
328,觀音,1表燈非營業用,"33,475",551,"7,631,858",
328,觀音,2表燈營業用,"1,706","2,674","2,930,005",
328,觀音,3表燈小計,**,"3,225","10,561,863",
328,觀音,4低壓綜合裝置非營業用,*,0,0,
328,觀音,5低壓綜合需量非營業用,39,"3,544","301,035",
328,觀音,6低壓綜合非營業用電小計,**,"3,544","301,035",
328,觀音,7低壓綜合裝置營業用,*,0,0,
328,觀音,8低壓綜合需量營業用,96,"5,398","1,105,985",
328,觀音,9低壓綜合營業用電小計,**,"5,398","1,105,985",
328,觀音,10低壓綜合用電小計,**,"8,942","1,407,020",
328,觀音,11低壓裝置電力,24,144,"17,093",
328,觀音,12低壓需量電力,252,"20,813","3,462,804",
328,觀音,13低壓電力小計,**,"20,957","3,479,897",
328,觀音,14高壓電力,338,"339,243","140,857,965",
328,觀音,15特高壓電力,13,"291,507","155,135,503",
328,觀音,16高＆特高壓電力小計,**,"630,750","295,993,468",
328,觀音,17電力小計,**,"651,707","299,473,365",
328,觀音,18綜合＆電力小計,**,"660,649","300,880,385",
328,觀音,19電燈＆綜合＆電力小計,**,"663,874","311,442,248",
328,觀音,20臨時電燈,99,0,"14,976",
328,觀音,21臨時電力,12,998,"62,534",
328,觀音,22臨時用電小計,**,998,"77,510",
328,觀音,23總計（含臨時用電）,**,"663,874","311,519,758",
328,觀音,24表燈合計,**,"3,225","10,576,839",
328,觀音,25綜合＆電力合計,**,"660,649","300,942,919",
330,桃園,1表燈非營業用,"215,442","3,570","34,153,316",
330,桃園,2表燈營業用,"16,428","36,655","17,030,791",
330,桃園,3表燈小計,**,"40,225","51,184,107",
330,桃園,4低壓綜合裝置非營業用,*,0,0,
330,桃園,5低壓綜合需量非營業用,"1,182","47,886","7,247,781",
330,桃園,6低壓綜合非營業用電小計,**,"47,886","7,247,781",
330,桃園,7低壓綜合裝置營業用,*,221,"19,092",
330,桃園,8低壓綜合需量營業用,890,"41,911","7,186,652",
330,桃園,9低壓綜合營業用電小計,**,"42,132","7,205,744",
330,桃園,10低壓綜合用電小計,**,"90,018","14,453,525",
330,桃園,11低壓裝置電力,110,998,"59,817",
330,桃園,12低壓需量電力,419,"20,663","3,190,409",
330,桃園,13低壓電力小計,**,"21,661","3,250,226",
330,桃園,14高壓電力,280,"202,702","69,563,733",
330,桃園,15特高壓電力,*,0,0,
330,桃園,16高＆特高壓電力小計,**,"202,702","69,563,733",
330,桃園,17電力小計,**,"224,363","72,813,959",
330,桃園,18綜合＆電力小計,**,"314,381","87,267,484",
330,桃園,19電燈＆綜合＆電力小計,**,"354,606","138,451,591",
330,桃園,20臨時電燈,119,0,"82,561",
330,桃園,21臨時電力,87,"5,000","835,373",
330,桃園,22臨時用電小計,**,"5,000","917,934",
330,桃園,23總計（含臨時用電）,**,"354,606","139,369,525",
330,桃園,24表燈合計,**,"40,225","51,266,668",
330,桃園,25綜合＆電力合計,**,"314,381","88,102,857",
333,龜山,1表燈非營業用,"83,958",978,"22,374,039",
333,龜山,2表燈營業用,"7,744","16,460","13,859,465",
333,龜山,3表燈小計,**,"17,438","36,233,504",
333,龜山,4低壓綜合裝置非營業用,*,0,0,
333,龜山,5低壓綜合需量非營業用,405,"15,667","2,410,077",
333,龜山,6低壓綜合非營業用電小計,**,"15,667","2,410,077",
333,龜山,7低壓綜合裝置營業用,*,0,0,
333,龜山,8低壓綜合需量營業用,364,"20,194","4,109,988",
333,龜山,9低壓綜合營業用電小計,**,"20,194","4,109,988",
333,龜山,10低壓綜合用電小計,**,"35,861","6,520,065",
333,龜山,11低壓裝置電力,34,554,"37,584",
333,龜山,12低壓需量電力,767,"51,825","8,581,319",
333,龜山,13低壓電力小計,**,"52,379","8,618,903",
333,龜山,14高壓電力,426,"310,616","116,312,206",
333,龜山,15特高壓電力,10,"211,798","129,713,164",
333,龜山,16高＆特高壓電力小計,**,"522,414","246,025,370",
333,龜山,17電力小計,**,"574,793","254,644,273",
333,龜山,18綜合＆電力小計,**,"610,654","261,164,338",
333,龜山,19電燈＆綜合＆電力小計,**,"628,092","297,397,842",
333,龜山,20臨時電燈,34,0,"4,345",
333,龜山,21臨時電力,21,"1,374","166,583",
333,龜山,22臨時用電小計,**,"1,374","170,928",
333,龜山,23總計（含臨時用電）,**,"628,092","297,568,770",
333,龜山,24表燈合計,**,"17,438","36,237,849",
333,龜山,25綜合＆電力合計,**,"610,654","261,330,921",
334,八德,1表燈非營業用,"96,836",901,"24,829,822",
334,八德,2表燈營業用,"6,217","11,295","9,958,973",
334,八德,3表燈小計,**,"12,196","34,788,795",
334,八德,4低壓綜合裝置非營業用,*,0,0,
334,八德,5低壓綜合需量非營業用,339,"12,868","1,737,365",
334,八德,6低壓綜合非營業用電小計,**,"12,868","1,737,365",
334,八德,7低壓綜合裝置營業用,*,0,0,
334,八德,8低壓綜合需量營業用,195,"9,245","1,712,104",
334,八德,9低壓綜合營業用電小計,**,"9,245","1,712,104",
334,八德,10低壓綜合用電小計,**,"22,113","3,449,469",
334,八德,11低壓裝置電力,28,251,"36,450",
334,八德,12低壓需量電力,556,"31,753","5,325,240",
334,八德,13低壓電力小計,**,"32,004","5,361,690",
334,八德,14高壓電力,175,"96,536","30,808,624",
334,八德,15特高壓電力,*,"36,800","19,101,200",
334,八德,16高＆特高壓電力小計,**,"133,336","49,909,824",
334,八德,17電力小計,**,"165,340","55,271,514",
334,八德,18綜合＆電力小計,**,"187,453","58,720,983",
334,八德,19電燈＆綜合＆電力小計,**,"199,649","93,509,778",
334,八德,20臨時電燈,64,0,"22,669",
334,八德,21臨時電力,22,"1,248","229,965",
334,八德,22臨時用電小計,**,"1,248","252,634",
334,八德,23總計（含臨時用電）,**,"199,649","93,762,412",
334,八德,24表燈合計,**,"12,196","34,811,464",
334,八德,25綜合＆電力合計,**,"187,453","58,950,948",
335,大溪,1表燈非營業用,"49,475",680,"16,196,531",
335,大溪,2表燈營業用,"3,295","4,135","4,431,716",
335,大溪,3表燈小計,**,"4,815","20,628,247",
335,大溪,4低壓綜合裝置非營業用,*,0,0,
335,大溪,5低壓綜合需量非營業用,75,"3,470","497,108",
335,大溪,6低壓綜合非營業用電小計,**,"3,470","497,108",
335,大溪,7低壓綜合裝置營業用,*,0,0,
335,大溪,8低壓綜合需量營業用,106,"6,537","1,478,752",
335,大溪,9低壓綜合營業用電小計,**,"6,537","1,478,752",
335,大溪,10低壓綜合用電小計,**,"10,007","1,975,860",
335,大溪,11低壓裝置電力,41,780,"102,935",
335,大溪,12低壓需量電力,156,"8,061","1,336,563",
335,大溪,13低壓電力小計,**,"8,841","1,439,498",
335,大溪,14高壓電力,84,"64,628","24,046,217",
335,大溪,15特高壓電力,*,"24,605","12,458,400",
335,大溪,16高＆特高壓電力小計,**,"89,233","36,504,617",
335,大溪,17電力小計,**,"98,074","37,944,115",
335,大溪,18綜合＆電力小計,**,"108,081","39,919,975",
335,大溪,19電燈＆綜合＆電力小計,**,"112,896","60,548,222",
335,大溪,20臨時電燈,58,0,"33,229",
335,大溪,21臨時電力,9,712,"67,240",
335,大溪,22臨時用電小計,**,712,"100,469",
335,大溪,23總計（含臨時用電）,**,"112,896","60,648,691",
335,大溪,24表燈合計,**,"4,815","20,661,476",
335,大溪,25綜合＆電力合計,**,"108,081","39,987,215",
336,復興,1表燈非營業用,"4,535",0,"1,029,406",
336,復興,2表燈營業用,267,457,"276,627",
336,復興,3表燈小計,**,457,"1,306,033",
336,復興,4低壓綜合裝置非營業用,*,0,0,
336,復興,5低壓綜合需量非營業用,7,496,"70,440",
336,復興,6低壓綜合非營業用電小計,**,496,"70,440",
336,復興,7低壓綜合裝置營業用,*,0,0,
336,復興,8低壓綜合需量營業用,*,39,"21,260",
336,復興,9低壓綜合營業用電小計,**,39,"21,260",
336,復興,10低壓綜合用電小計,**,535,"91,700",
336,復興,11低壓裝置電力,*,15,"1,961",
336,復興,12低壓需量電力,*,90,"9,585",
336,復興,13低壓電力小計,**,105,"11,546",
336,復興,14高壓電力,*,0,0,
336,復興,15特高壓電力,*,0,"15,468",
336,復興,16高＆特高壓電力小計,**,0,"15,468",
336,復興,17電力小計,**,105,"27,014",
336,復興,18綜合＆電力小計,**,640,"118,714",
336,復興,19電燈＆綜合＆電力小計,**,"1,097","1,424,747",
336,復興,20臨時電燈,*,0,0,
336,復興,21臨時電力,*,30,160,
336,復興,22臨時用電小計,**,30,160,
336,復興,23總計（含臨時用電）,**,"1,097","1,424,907",
336,復興,24表燈合計,**,457,"1,306,033",
336,復興,25綜合＆電力合計,**,640,"118,874",
337,大園,1表燈非營業用,"46,111",828,"16,182,443",
337,大園,2表燈營業用,"3,562","5,256","6,437,348",
337,大園,3表燈小計,**,"6,084","22,619,791",
337,大園,4低壓綜合裝置非營業用,*,0,0,
337,大園,5低壓綜合需量非營業用,98,"4,834","618,508",
337,大園,6低壓綜合非營業用電小計,**,"4,834","618,508",
337,大園,7低壓綜合裝置營業用,*,0,0,
337,大園,8低壓綜合需量營業用,147,"10,100","1,807,602",
337,大園,9低壓綜合營業用電小計,**,"10,100","1,807,602",
337,大園,10低壓綜合用電小計,**,"14,934","2,426,110",
337,大園,11低壓裝置電力,23,400,"45,370",
337,大園,12低壓需量電力,218,"20,094","3,496,434",
337,大園,13低壓電力小計,**,"20,494","3,541,804",
337,大園,14高壓電力,214,"145,399","50,558,968",
337,大園,15特高壓電力,54,"120,592","59,061,938",
337,大園,16高＆特高壓電力小計,**,"265,991","109,620,906",
337,大園,17電力小計,**,"286,485","113,162,710",
337,大園,18綜合＆電力小計,**,"301,419","115,588,820",
337,大園,19電燈＆綜合＆電力小計,**,"307,503","138,208,611",
337,大園,20臨時電燈,54,0,"56,402",
337,大園,21臨時電力,19,"1,144","406,974",
337,大園,22臨時用電小計,**,"1,144","463,376",
337,大園,23總計（含臨時用電）,**,"307,503","138,671,987",
337,大園,24表燈合計,**,"6,084","22,676,193",
337,大園,25綜合＆電力合計,**,"301,419","115,995,794",
338,蘆竹,1表燈非營業用,"80,831","1,562","26,114,965",
338,蘆竹,2表燈營業用,"6,698","14,708","12,613,270",
338,蘆竹,3表燈小計,**,"16,270","38,728,235",
338,蘆竹,4低壓綜合裝置非營業用,*,0,0,
338,蘆竹,5低壓綜合需量非營業用,419,"20,633","3,259,619",
338,蘆竹,6低壓綜合非營業用電小計,**,"20,633","3,259,619",
338,蘆竹,7低壓綜合裝置營業用,*,0,0,
338,蘆竹,8低壓綜合需量營業用,325,"22,254","3,619,161",
338,蘆竹,9低壓綜合營業用電小計,**,"22,254","3,619,161",
338,蘆竹,10低壓綜合用電小計,**,"42,887","6,878,780",
338,蘆竹,11低壓裝置電力,30,655,"83,635",
338,蘆竹,12低壓需量電力,839,"58,069","11,418,571",
338,蘆竹,13低壓電力小計,**,"58,724","11,502,206",
338,蘆竹,14高壓電力,500,"352,658","137,845,140",
338,蘆竹,15特高壓電力,9,"79,274","51,704,000",
338,蘆竹,16高＆特高壓電力小計,**,"431,932","189,549,140",
338,蘆竹,17電力小計,**,"490,656","201,051,346",
338,蘆竹,18綜合＆電力小計,**,"533,543","207,930,126",
338,蘆竹,19電燈＆綜合＆電力小計,**,"549,813","246,658,361",
338,蘆竹,20臨時電燈,68,0,"67,734",
338,蘆竹,21臨時電力,20,"1,002","110,876",
338,蘆竹,22臨時用電小計,**,"1,002","178,610",
338,蘆竹,23總計（含臨時用電）,**,"549,813","246,836,971",
338,蘆竹,24表燈合計,**,"16,270","38,795,969",
338,蘆竹,25綜合＆電力合計,**,"533,543","208,041,002",
350,竹南,1表燈非營業用,"53,626","1,381","21,981,945",
350,竹南,2表燈營業用,"2,878","5,737","6,237,768",
350,竹南,3表燈小計,**,"7,118","28,219,713",
350,竹南,4低壓綜合裝置非營業用,*,0,0,
350,竹南,5低壓綜合需量非營業用,87,"5,835","938,902",
350,竹南,6低壓綜合非營業用電小計,**,"5,835","938,902",
350,竹南,7低壓綜合裝置營業用,*,0,0,
350,竹南,8低壓綜合需量營業用,132,"6,301","1,116,245",
350,竹南,9低壓綜合營業用電小計,**,"6,301","1,116,245",
350,竹南,10低壓綜合用電小計,**,"12,136","2,055,147",
350,竹南,11低壓裝置電力,120,603,"35,474",
350,竹南,12低壓需量電力,262,"17,593","3,672,828",
350,竹南,13低壓電力小計,**,"18,196","3,708,302",
350,竹南,14高壓電力,188,"207,020","97,001,591",
350,竹南,15特高壓電力,7,"169,500","112,455,584",
350,竹南,16高＆特高壓電力小計,**,"376,520","209,457,175",
350,竹南,17電力小計,**,"394,716","213,165,477",
350,竹南,18綜合＆電力小計,**,"406,852","215,220,624",
350,竹南,19電燈＆綜合＆電力小計,**,"413,970","243,440,337",
350,竹南,20臨時電燈,108,0,"66,716",
350,竹南,21臨時電力,10,489,"23,362",
350,竹南,22臨時用電小計,**,489,"90,078",
350,竹南,23總計（含臨時用電）,**,"413,970","243,530,415",
350,竹南,24表燈合計,**,"7,118","28,286,429",
350,竹南,25綜合＆電力合計,**,"406,852","215,243,986",
351,頭份,1表燈非營業用,"57,492",371,"6,227,593",
351,頭份,2表燈營業用,"3,227","5,811","2,427,603",
351,頭份,3表燈小計,**,"6,182","8,655,196",
351,頭份,4低壓綜合裝置非營業用,*,0,0,
351,頭份,5低壓綜合需量非營業用,68,"2,797","325,008",
351,頭份,6低壓綜合非營業用電小計,**,"2,797","325,008",
351,頭份,7低壓綜合裝置營業用,*,0,0,
351,頭份,8低壓綜合需量營業用,123,"6,772","1,363,131",
351,頭份,9低壓綜合營業用電小計,**,"6,772","1,363,131",
351,頭份,10低壓綜合用電小計,**,"9,569","1,688,139",
351,頭份,11低壓裝置電力,72,560,"38,834",
351,頭份,12低壓需量電力,130,"6,323","1,131,656",
351,頭份,13低壓電力小計,**,"6,883","1,170,490",
351,頭份,14高壓電力,86,"54,937","20,250,981",
351,頭份,15特高壓電力,*,"37,590","24,003,600",
351,頭份,16高＆特高壓電力小計,**,"92,527","44,254,581",
351,頭份,17電力小計,**,"99,410","45,425,071",
351,頭份,18綜合＆電力小計,**,"108,979","47,113,210",
351,頭份,19電燈＆綜合＆電力小計,**,"115,161","55,768,406",
351,頭份,20臨時電燈,123,0,"10,664",
351,頭份,21臨時電力,17,978,"106,792",
351,頭份,22臨時用電小計,**,978,"117,456",
351,頭份,23總計（含臨時用電）,**,"115,161","55,885,862",
351,頭份,24表燈合計,**,"6,182","8,665,860",
351,頭份,25綜合＆電力合計,**,"108,979","47,220,002",
352,三灣,1表燈非營業用,"4,222",5,"848,222",
352,三灣,2表燈營業用,210,306,"306,420",
352,三灣,3表燈小計,**,311,"1,154,642",
352,三灣,4低壓綜合裝置非營業用,*,0,0,
352,三灣,5低壓綜合需量非營業用,*,85,"14,000",
352,三灣,6低壓綜合非營業用電小計,**,85,"14,000",
352,三灣,7低壓綜合裝置營業用,*,0,0,
352,三灣,8低壓綜合需量營業用,*,107,"35,105",
352,三灣,9低壓綜合營業用電小計,**,107,"35,105",
352,三灣,10低壓綜合用電小計,**,192,"49,105",
352,三灣,11低壓裝置電力,12,75,"4,176",
352,三灣,12低壓需量電力,17,864,"151,187",
352,三灣,13低壓電力小計,**,939,"155,363",
352,三灣,14高壓電力,7,"1,802","360,440",
352,三灣,15特高壓電力,*,0,0,
352,三灣,16高＆特高壓電力小計,**,"1,802","360,440",
352,三灣,17電力小計,**,"2,741","515,803",
352,三灣,18綜合＆電力小計,**,"2,933","564,908",
352,三灣,19電燈＆綜合＆電力小計,**,"3,244","1,719,550",
352,三灣,20臨時電燈,*,0,271,
352,三灣,21臨時電力,*,0,0,
352,三灣,22臨時用電小計,**,0,271,
352,三灣,23總計（含臨時用電）,**,"3,244","1,719,821",
352,三灣,24表燈合計,**,311,"1,154,913",
352,三灣,25綜合＆電力合計,**,"2,933","564,908",
353,南庄,1表燈非營業用,"6,068",2,"1,723,437",
353,南庄,2表燈營業用,533,275,"546,976",
353,南庄,3表燈小計,**,277,"2,270,413",
353,南庄,4低壓綜合裝置非營業用,*,0,0,
353,南庄,5低壓綜合需量非營業用,*,150,"27,732",
353,南庄,6低壓綜合非營業用電小計,**,150,"27,732",
353,南庄,7低壓綜合裝置營業用,*,0,0,
353,南庄,8低壓綜合需量營業用,*,220,"65,678",
353,南庄,9低壓綜合營業用電小計,**,220,"65,678",
353,南庄,10低壓綜合用電小計,**,370,"93,410",
353,南庄,11低壓裝置電力,10,151,"26,930",
353,南庄,12低壓需量電力,8,179,"51,228",
353,南庄,13低壓電力小計,**,330,"78,158",
353,南庄,14高壓電力,*,"1,831","218,120",
353,南庄,15特高壓電力,*,0,0,
353,南庄,16高＆特高壓電力小計,**,"1,831","218,120",
353,南庄,17電力小計,**,"2,161","296,278",
353,南庄,18綜合＆電力小計,**,"2,531","389,688",
353,南庄,19電燈＆綜合＆電力小計,**,"2,808","2,660,101",
353,南庄,20臨時電燈,*,0,62,
353,南庄,21臨時電力,*,0,0,
353,南庄,22臨時用電小計,**,0,62,
353,南庄,23總計（含臨時用電）,**,"2,808","2,660,163",
353,南庄,24表燈合計,**,277,"2,270,475",
353,南庄,25綜合＆電力合計,**,"2,531","389,688",
354,獅潭,1表燈非營業用,"3,024",64,"592,311",
354,獅潭,2表燈營業用,116,255,"142,010",
354,獅潭,3表燈小計,**,319,"734,321",
354,獅潭,4低壓綜合裝置非營業用,*,0,0,
354,獅潭,5低壓綜合需量非營業用,*,25,"9,600",
354,獅潭,6低壓綜合非營業用電小計,**,25,"9,600",
354,獅潭,7低壓綜合裝置營業用,*,0,0,
354,獅潭,8低壓綜合需量營業用,*,126,"51,913",
354,獅潭,9低壓綜合營業用電小計,**,126,"51,913",
354,獅潭,10低壓綜合用電小計,**,151,"61,513",
354,獅潭,11低壓裝置電力,7,47,"1,450",
354,獅潭,12低壓需量電力,*,69,"7,800",
354,獅潭,13低壓電力小計,**,116,"9,250",
354,獅潭,14高壓電力,*,750,"69,800",
354,獅潭,15特高壓電力,*,0,0,
354,獅潭,16高＆特高壓電力小計,**,750,"69,800",
354,獅潭,17電力小計,**,866,"79,050",
354,獅潭,18綜合＆電力小計,**,"1,017","140,563",
354,獅潭,19電燈＆綜合＆電力小計,**,"1,336","874,884",
354,獅潭,20臨時電燈,*,0,0,
354,獅潭,21臨時電力,*,0,0,
354,獅潭,22臨時用電小計,**,0,0,
354,獅潭,23總計（含臨時用電）,**,"1,336","874,884",
354,獅潭,24表燈合計,**,319,"734,321",
354,獅潭,25綜合＆電力合計,**,"1,017","140,563",
356,後龍,1表燈非營業用,"23,000",212,"5,817,069",
356,後龍,2表燈營業用,996,"1,279","1,288,721",
356,後龍,3表燈小計,**,"1,491","7,105,790",
356,後龍,4低壓綜合裝置非營業用,*,0,0,
356,後龍,5低壓綜合需量非營業用,15,"1,273","146,223",
356,後龍,6低壓綜合非營業用電小計,**,"1,273","146,223",
356,後龍,7低壓綜合裝置營業用,*,0,0,
356,後龍,8低壓綜合需量營業用,30,"1,530","340,033",
356,後龍,9低壓綜合營業用電小計,**,"1,530","340,033",
356,後龍,10低壓綜合用電小計,**,"2,803","486,256",
356,後龍,11低壓裝置電力,78,755,"16,850",
356,後龍,12低壓需量電力,83,"2,751","369,133",
356,後龍,13低壓電力小計,**,"3,506","385,983",
356,後龍,14高壓電力,48,"22,593","6,164,964",
356,後龍,15特高壓電力,*,"9,200","3,670,200",
356,後龍,16高＆特高壓電力小計,**,"31,793","9,835,164",
356,後龍,17電力小計,**,"35,299","10,221,147",
356,後龍,18綜合＆電力小計,**,"38,102","10,707,403",
356,後龍,19電燈＆綜合＆電力小計,**,"39,593","17,813,193",
356,後龍,20臨時電燈,35,0,"11,008",
356,後龍,21臨時電力,*,65,"1,600",
356,後龍,22臨時用電小計,**,65,"12,608",
356,後龍,23總計（含臨時用電）,**,"39,593","17,825,801",
356,後龍,24表燈合計,**,"1,491","7,116,798",
356,後龍,25綜合＆電力合計,**,"38,102","10,709,003",
357,通霄,1表燈非營業用,"21,467",178,"4,606,280",
357,通霄,2表燈營業用,"1,134",718,"1,106,909",
357,通霄,3表燈小計,**,896,"5,713,189",
357,通霄,4低壓綜合裝置非營業用,*,0,0,
357,通霄,5低壓綜合需量非營業用,15,710,"113,811",
357,通霄,6低壓綜合非營業用電小計,**,710,"113,811",
357,通霄,7低壓綜合裝置營業用,*,0,0,
357,通霄,8低壓綜合需量營業用,21,"1,030","212,337",
357,通霄,9低壓綜合營業用電小計,**,"1,030","212,337",
357,通霄,10低壓綜合用電小計,**,"1,740","326,148",
357,通霄,11低壓裝置電力,332,"1,483","131,231",
357,通霄,12低壓需量電力,92,"2,745","535,694",
357,通霄,13低壓電力小計,**,"4,228","666,925",
357,通霄,14高壓電力,17,"7,040","1,608,076",
357,通霄,15特高壓電力,6,"15,049","21,748,200",
357,通霄,16高＆特高壓電力小計,**,"22,089","23,356,276",
357,通霄,17電力小計,**,"26,317","24,023,201",
357,通霄,18綜合＆電力小計,**,"28,057","24,349,349",
357,通霄,19電燈＆綜合＆電力小計,**,"28,953","30,062,538",
357,通霄,20臨時電燈,24,0,"22,246",
357,通霄,21臨時電力,*,644,"60,720",
357,通霄,22臨時用電小計,**,644,"82,966",
